time,altitude,velocity,accel_x,accel_y,accel_z,temperature,voltage
374,829167,7777.92,-0.562446,-0.868414,0.0505769,0.837953,9.99281
375,829245,7777.93,-0.559027,-0.845855,-0.00371412,0.830314,9.99275
376,829323,7777.92,-0.579923,-0.815254,0.00924518,0.832479,9.99263
377,829401,7777.91,-0.557823,-0.847571,-0.0240396,0.80766,9.99289
378,829478,7777.89,-0.569496,-0.817504,0.0146737,0.811508,9.99313
379,829556,7777.87,-0.573641,-0.787171,0.0389674,0.741142,9.99332
380,829634,7777.86,-0.595679,-0.767129,0.0229699,0.7497,9.99347
381,829712,7777.85,-0.606561,-0.785893,0.0364354,0.763622,9.9933
382,829790,7777.85,-0.625288,-0.781762,0.0048406,0.801902,9.99359
383,829867,7777.89,-0.638777,-0.790136,-0.018375,0.78912,9.99373
384,829945,7777.88,-0.65965,-0.776934,-0.0358517,0.780173,9.99386
385,830023,7777.89,-0.635108,-0.749852,0.00209875,0.747534,9.99386
386,830101,7777.9,-0.653331,-0.784246,0.022969,0.750865,9.99396
387,830178,7777.93,-0.682695,-0.772981,0.0163583,0.766499,9.99396
388,830256,7777.91,-0.686011,-0.749556,0.00547818,0.770524,9.99379
389,830334,7777.93,-0.660543,-0.750185,-0.0099256,0.768634,9.99406
390,830412,7777.96,-0.683319,-0.726806,0.00307386,0.782531,9.9942
391,830490,7777.94,-0.716097,-0.717908,-0.00305709,0.771792,9.9943
392,830567,7777.94,-0.71213,-0.717694,0.020142,0.738715,9.9944
393,830645,7777.93,-0.748959,-0.706953,0.0181448,0.743599,9.99456
394,830723,7777.91,-0.657768,-0.722511,0.0343586,0.728765,9.99448
395,830801,7777.89,-0.732965,-0.692317,0.00619962,0.729061,9.99414
396,830879,7777.89,-0.714047,-0.681271,0.00642134,0.747577,9.99421
397,830956,7777.92,-0.733846,-0.617059,-0.0169326,0.751572,9.99427
398,831034,7777.91,-0.779409,-0.654683,5.60883e-05,0.751511,9.99413
399,831112,7777.91,-0.7401,-0.61647,-0.0124367,0.775869,9.99444
400,831190,7777.91,-0.789954,-0.652883,0.00540864,0.742686,9.99414
401,831267,7777.93,-0.768879,-0.641495,-0.0162504,0.75519,9.99413
402,831345,7777.92,-0.754289,-0.63823,-0.0335663,0.773078,9.99446
403,831423,7777.94,-0.780821,-0.616601,0.0115978,0.789262,9.99439
404,831501,7777.95,-0.779719,-0.627768,0.0157218,0.735464,9.99422
405,831579,7777.94,-0.797722,-0.630504,-0.0310715,0.744393,9.99416
406,831656,7777.93,-0.792173,-0.574175,-0.0188955,0.746833,9.9944
407,831734,7777.93,-0.785446,-0.567276,0.0188947,0.772036,9.99439
408,831812,7777.94,-0.784339,-0.59387,0.0431757,0.770146,9.99425
409,831890,7777.92,-0.855592,-0.594337,0.0449663,0.750792,9.99443
410,831968,7777.92,-0.862096,-0.564818,0.00932982,0.713226,9.99446
411,832045,7777.91,-0.814876,-0.563152,-0.0116224,0.692214,9.99464
412,832123,7777.89,-0.809178,-0.542034,0.012724,0.685198,9.99452
413,832201,7777.93,-0.807351,-0.549637,0.016249,0.684764,9.99479
414,832279,7777.91,-0.864925,-0.545334,0.0168965,0.661648,9.99471
415,832356,7777.94,-0.838629,-0.542369,-0.0140466,0.683501,9.99458
416,832434,7777.94,-0.84181,-0.527891,-0.026624,0.674608,9.99457
417,832512,7777.94,-0.885408,-0.533756,-0.0126891,0.656827,9.9947
418,832590,7777.91,-0.870916,-0.505219,-0.0124149,0.647766,9.99439
419,832668,7777.93,-0.836057,-0.513654,0.00541153,0.660769,9.99453
420,832745,7777.95,-0.852799,-0.445202,-0.00111794,0.641015,9.9948
421,832823,7777.96,-0.847106,-0.481153,-0.00820508,0.654409,9.99468
422,832901,7777.95,-0.861928,-0.443713,0.00841188,0.669902,9.995
423,832979,7777.99,-0.877943,-0.480748,0.0211059,0.665794,9.99529
424,833057,7777.99,-0.861517,-0.506439,0.000846102,0.671192,9.99567
425,833134,7777.97,-0.846625,-0.433506,0.0100695,0.666237,9.99557
426,833212,7778,-0.917934,-0.44932,-0.00548012,0.671162,9.99561
427,833290,7777.98,-0.883367,-0.4127,-0.0438291,0.650849,9.99551
428,833368,7777.97,-0.908866,-0.431467,0.0407202,0.620817,9.99553
429,833445,7777.97,-0.908639,-0.402226,0.00932345,0.619629,9.99575
430,833523,7777.97,-0.912105,-0.43713,0.0049474,0.618137,9.99559
431,833601,7777.99,-0.928458,-0.397679,0.00882464,0.643294,9.99563
432,833679,7778.02,-0.9358,-0.367011,0.00346192,0.699251,9.99538
433,833756,7778.01,-0.935426,-0.341043,0.0120781,0.701096,9.995
434,833834,7777.99,-0.913343,-0.373571,0.0177797,0.675867,9.99487
435,833912,7777.95,-0.929486,-0.353834,0.00570026,0.675927,9.99495
436,833990,7777.96,-0.93732,-0.372773,-0.0045242,0.615095,9.99494
437,834068,7777.9,-0.931355,-0.314003,-0.00236161,0.612216,9.99472
438,834145,7777.88,-0.938469,-0.31243,-0.00284888,0.623929,9.99502
439,834223,7777.86,-0.930615,-0.324429,0.00646314,0.625849,9.99514
440,834301,7777.84,-0.952034,-0.282566,-0.0258109,0.637973,9.9951
441,834379,7777.85,-0.955591,-0.305815,0.00126049,0.644392,9.99512
442,834457,7777.85,-0.939863,-0.293452,-0.00908058,0.61959,9.99476
443,834534,7777.88,-0.951742,-0.274717,-0.00238649,0.61236,9.99499
444,834612,7777.86,-0.958446,-0.2925,0.000144789,0.62573,9.99495
445,834690,7777.88,-0.988175,-0.235865,0.000846475,0.59808,9.99469
446,834768,7777.92,-0.949549,-0.231825,0.00363455,0.601917,9.99477
447,834845,7777.89,-0.934932,-0.232106,-0.037789,0.62982,9.99512
448,834923,7777.83,-0.955696,-0.217449,0.0159166,0.664562,9.99541
449,835001,7777.86,-0.989531,-0.202209,-0.0224888,0.668569,9.99528
450,835079,7777.88,-0.972225,-0.220993,0.00149545,0.672448,9.99502
451,835157,7777.88,-1.01321,-0.205321,-0.00877159,0.676815,9.99468
452,835234,7777.89,-0.993127,-0.178992,0.00855177,0.663506,9.99479
453,835312,7777.84,-0.97737,-0.180504,0.0193782,0.626062,9.99501
454,835390,7777.85,-0.9904,-0.160727,0.0427367,0.630978,9.99507
455,835468,7777.84,-1.01741,-0.157892,0.00345711,0.607582,9.99486
456,835545,7777.82,-0.981155,-0.124943,-0.0346564,0.605801,9.99491
457,835623,7777.84,-0.979081,-0.111315,-0.0100197,0.606958,9.99516
458,835701,7777.83,-0.973698,-0.177497,-0.017923,0.585646,9.99497
459,835779,7777.85,-0.940367,-0.121464,0.00591354,0.570139,9.99524
460,835857,7777.85,-1.03069,-0.119753,0.0305751,0.585164,9.99542
461,835934,7777.84,-1.00019,-0.0652041,-0.0115353,0.586951,9.99544
462,836012,7777.82,-0.952199,-0.0906341,0.0114752,0.563422,9.99533
463,836090,7777.86,-1.01077,-0.073789,0.0133189,0.567098,9.99491
464,836168,7777.85,-0.998313,-0.0506156,-0.00229621,0.566972,9.99485
465,836245,7777.86,-1.00415,-0.0348419,0.0390039,0.512436,9.99481
466,836323,7777.86,-1.00667,-0.0692007,0.00156155,0.496388,9.99508
467,836401,7777.89,-0.990235,-0.0330002,-0.000276197,0.52989,9.99508
468,836479,7777.89,-0.996098,-0.0233008,-0.00906611,0.547193,9.99524
469,836557,7777.88,-0.950302,-0.0749913,0.00474257,0.557389,9.99507
470,836634,7777.87,-1.01173,-0.015958,-0.0155757,0.532063,9.99498
471,836712,7777.86,-1.02781,-0.0330181,-0.0249512,0.540992,9.99522
472,836790,7777.86,-0.983488,-0.00305919,0.0187454,0.581111,9.99526
473,836868,7777.84,-1.00908,-0.00355857,0.0195045,0.574729,9.99529
474,836945,7777.81,-1.00223,0.0179467,0.0445646,0.588252,9.99532
475,837023,7777.82,-0.9885,0.032178,0.00257292,0.579058,9.99534
476,837101,7777.83,-1.00978,0.0538502,-0.0483053,0.553784,9.99503
477,837179,7777.83,-1.00863,0.038688,-0.0152283,0.544717,9.99526
478,837257,7777.79,-1.03076,0.109241,0.00760557,0.518802,9.99525
479,837334,7777.83,-0.996435,0.0713821,0.0395187,0.528781,9.9956
480,837412,7777.8,-1.01189,0.0943782,0.00717335,0.533545,9.996
481,837490,7777.85,-0.977219,0.0797208,-0.0197935,0.548809,9.99616
482,837568,7777.84,-0.998152,0.0990114,-0.0207088,0.466086,9.99587
483,837646,7777.82,-0.973778,0.0756214,-0.0012748,0.491847,9.99598
484,837723,7777.82,-0.993971,0.102156,0.0196118,0.498248,9.9959
485,837801,7777.84,-0.991421,0.163454,-0.0271831,0.515079,9.99582
486,837879,7777.83,-0.971549,0.115536,-0.0286886,0.4965,9.99604
487,837957,7777.8,-0.998474,0.136809,0.0776316,0.509873,9.99603
488,838034,7777.78,-0.955379,0.188208,-0.0119949,0.507762,9.99578
489,838112,7777.76,-0.991473,0.183219,0.00890857,0.498734,9.99591
490,838190,7777.77,-0.960763,0.192525,-0.0193995,0.510468,9.99611
491,838268,7777.79,-0.997046,0.218247,-0.0474925,0.533184,9.99623
492,838345,7777.75,-0.997641,0.2048,0.0112803,0.567711,9.99635
493,838423,7777.73,-0.977399,0.211958,0.016436,0.58625,9.99611
494,838501,7777.76,-1.00068,0.253023,0.0176882,0.570059,9.99584
495,838579,7777.79,-0.962168,0.222758,0.0112632,0.566717,9.99617
496,838657,7777.8,-0.972405,0.278757,0.0170761,0.519511,9.99615
497,838734,7777.82,-0.962444,0.25536,0.0115919,0.553026,9.99578
498,838812,7777.82,-0.98464,0.259655,-0.0297904,0.556918,9.99585
499,838890,7777.83,-0.95652,0.278923,-0.0378274,0.542116,9.99558
500,838968,7777.84,-0.972953,0.302869,-0.0183048,0.568671,9.99567
501,839045,7777.84,-0.949504,0.277203,-0.0316729,0.586635,9.99558
502,839123,7777.85,-0.94739,0.307632,0.00649771,0.596766,9.99543
503,839201,7777.86,-0.955817,0.275384,0.0020695,0.62308,9.99502
504,839279,7777.86,-0.938126,0.347079,-0.0108274,0.665683,9.99501
505,839357,7777.9,-0.937117,0.346321,0.00056664,0.660957,9.99499
506,839434,7777.91,-0.939758,0.34466,0.0309978,0.702989,9.99551
507,839512,7777.93,-0.948054,0.356455,-0.00400521,0.694877,9.99528
508,839590,7777.94,-0.918061,0.350134,0.0125351,0.69307,9.99536
509,839668,7777.94,-0.914982,0.384907,-0.00571046,0.691046,9.99521
510,839746,7777.89,-0.935155,0.373308,-0.00737988,0.696757,9.99552
511,839823,7777.92,-0.920434,0.353162,0.0269719,0.723187,9.99577
512,839901,7777.91,-0.931748,0.408616,-0.00572256,0.704917,9.9959
513,839979,7777.9,-0.933072,0.396485,0.0154101,0.700759,9.9957
514,840057,7777.88,-0.934035,0.412631,0.0111504,0.733004,9.99585
515,840134,7777.87,-0.899949,0.418735,-0.0231665,0.73765,9.99574
516,840212,7777.87,-0.938035,0.445437,0.0155597,0.699258,9.99557
517,840290,7777.88,-0.878714,0.444153,0.0171747,0.702265,9.99553
518,840368,7777.88,-0.900532,0.461371,0.0127014,0.674585,9.99549
519,840446,7777.89,-0.896042,0.436597,0.00287529,0.667907,9.99574
520,840523,7777.89,-0.880548,0.465801,-0.00851461,0.679548,9.99574
521,840601,7777.9,-0.882343,0.450346,-0.01554,0.665134,9.99598
522,840679,7777.93,-0.875186,0.501839,0.00961088,0.634809,9.996
523,840757,7777.92,-0.864506,0.498921,-0.00644043,0.614331,9.99622
524,840834,7777.92,-0.883025,0.473666,-0.00847252,0.605107,9.99587
525,840912,7777.91,-0.855581,0.530223,0.00148289,0.60712,9.99595
526,840990,7777.9,-0.824022,0.522799,0.00746023,0.605765,9.99611
527,841068,7777.93,-0.848178,0.531486,0.0237327,0.596478,9.99595
528,841145,7777.92,-0.872388,0.571149,0.00475931,0.620766,9.99636
529,841223,7777.89,-0.801753,0.529895,-0.0107106,0.644669,9.99644
530,841301,7777.84,-0.841876,0.54798,-0.019578,0.664546,9.99649
531,841379,7777.82,-0.856091,0.580058,0.00637607,0.626692,9.99623
532,841457,7777.84,-0.824446,0.59227,-0.00710769,0.629028,9.99613
533,841534,7777.84,-0.796844,0.57793,-0.0137683,0.640181,9.99631
534,841612,7777.85,-0.800411,0.590055,-0.0268582,0.661275,9.99656
535,841690,7777.85,-0.859849,0.611074,-0.000297187,0.646584,9.99658
536,841768,7777.86,-0.782388,0.590344,0.0127344,0.634222,9.9967
537,841845,7777.85,-0.800497,0.636019,-0.0302117,0.613145,9.9968
538,841923,7777.83,-0.806249,0.628974,0.0239602,0.593404,9.99696
539,842001,7777.85,-0.808187,0.611127,-0.0332824,0.559757,9.99713
540,842079,7777.85,-0.784637,0.641704,-0.0142375,0.57048,9.99708
541,842157,7777.83,-0.778501,0.665656,0.00382401,0.55783,9.99715
542,842234,7777.83,-0.708205,0.621219,-0.0227681,0.57501,9.99743
543,842312,7777.86,-0.75822,0.664828,0.0320313,0.624959,9.9972
544,842390,7777.86,-0.800326,0.644525,0.0113618,0.642425,9.99719
545,842468,7777.86,-0.738269,0.649745,-0.0170975,0.621885,9.99717
546,842546,7777.84,-0.729491,0.705924,-0.0100947,0.604221,9.99734
547,842623,7777.83,-0.718841,0.683733,0.0116583,0.631213,9.99721
548,842701,7777.84,-0.727532,0.678036,-0.0237836,0.637179,9.99725
549,842779,7777.86,-0.668799,0.739588,0.00523187,0.647572,9.99705
550,842857,7777.85,-0.700253,0.685447,-0.0261078,0.670216,9.99702
551,842934,7777.83,-0.705778,0.706957,0.0448606,0.691843,9.99697
552,843012,7777.84,-0.707576,0.717021,0.00164008,0.720681,9.99702
553,843090,7777.84,-0.678561,0.747692,-0.0277374,0.749994,9.99708
554,843168,7777.86,-0.678764,0.767475,-0.0215633,0.703583,9.99713
555,843246,7777.84,-0.678838,0.731698,0.0295378,0.70597,9.99716
556,843323,7777.84,-0.634266,0.739874,0.00554187,0.691895,9.99697
557,843401,7777.86,-0.647594,0.733932,-0.00787823,0.70584,9.99761
558,843479,7777.83,-0.652209,0.775024,-0.0083965,0.676982,9.99758
559,843557,7777.82,-0.629926,0.755617,0.00127384,0.685591,9.99722
560,843634,7777.82,-0.612012,0.753753,0.00542172,0.700169,9.99732
561,843712,7777.8,-0.627014,0.786086,0.00648011,0.682723,9.99677
562,843790,7777.82,-0.587766,0.830968,0.00614247,0.679265,9.9967
563,843868,7777.78,-0.604503,0.785198,0.00413105,0.709811,9.99681
564,843946,7777.76,-0.593087,0.802719,-0.00057272,0.722564,9.99675
565,844023,7777.79,-0.591086,0.817016,0.00461274,0.737575,9.99697
566,844101,7777.76,-0.590411,0.81747,-0.0182292,0.712635,9.99716
567,844179,7777.76,-0.55964,0.86114,-0.0195072,0.688625,9.99682
568,844257,7777.77,-0.538561,0.853061,-0.0294537,0.678369,9.99689
569,844334,7777.75,-0.554747,0.832176,-0.00687213,0.659861,9.99678
570,844412,7777.78,-0.579292,0.810256,0.0143135,0.662272,9.99641
571,844490,7777.77,-0.541427,0.862837,0.00923192,0.66661,9.99611
572,844568,7777.78,-0.524906,0.8308,0.0296515,0.685391,9.99614
573,844645,7777.75,-0.529147,0.832086,0.00865968,0.699131,9.99627
574,844723,7777.77,-0.524463,0.865545,-0.028371,0.676184,9.99597
575,844801,7777.79,-0.537148,0.865106,-0.0129891,0.633767,9.99607
576,844879,7777.79,-0.528216,0.86674,-0.0173066,0.625463,9.9962
577,844957,7777.78,-0.51326,0.872035,0.0167657,0.643927,9.99627
578,845034,7777.77,-0.487526,0.860768,0.0299091,0.658882,9.99645
579,845112,7777.79,-0.487222,0.888651,-0.0144634,0.686154,9.99658
580,845190,7777.79,-0.476451,0.856965,-0.0217441,0.722279,9.99608
581,845268,7777.81,-0.462156,0.891852,-0.028158,0.722278,9.99609
582,845345,7777.83,-0.422236,0.899463,0.00148494,0.742321,9.99601
583,845423,7777.83,-0.444494,0.869509,0.0185154,0.749726,9.99587
584,845501,7777.83,-0.445441,0.883881,-0.0161321,0.749935,9.99571
585,845579,7777.84,-0.41701,0.904211,0.042617,0.730578,9.99565
586,845657,7777.83,-0.376187,0.904711,0.0171158,0.734568,9.99521
587,845734,7777.86,-0.414146,0.943065,-0.00859447,0.682222,9.99545
588,845812,7777.88,-0.416502,0.952729,0.00859038,0.670579,9.99516
589,845890,7777.88,-0.380024,0.90155,0.0271797,0.656233,9.99505
590,845968,7777.93,-0.372721,0.924271,-0.00974679,0.663331,9.99538
591,846045,7777.89,-0.419063,0.886741,0.000289656,0.671498,9.99558
592,846123,7777.86,-0.38168,0.96963,-0.00674509,0.666226,9.99568
593,846201,7777.86,-0.352774,0.963632,-0.00317857,0.642566,9.99606
594,846279,7777.86,-0.313939,0.924874,-0.0218255,0.659243,9.99584
595,846357,7777.87,-0.317593,0.926153,0.0588952,0.697742,9.99603
596,846434,7777.89,-0.348709,0.955347,0.0277007,0.705591,9.99598
597,846512,7777.87,-0.320111,0.941282,-0.000356048,0.690879,9.99596
598,846590,7777.88,-0.281419,0.962048,-0.00409601,0.680613,9.99601
599,846668,7777.88,-0.28265,0.936186,0.00274711,0.656045,9.99581
600,846745,7777.91,-0.316277,0.945107,-0.00925048,0.641257,9.99589
601,846823,7777.92,-0.293148,0.957223,-0.00174637,0.632421,9.99601
602,846901,7777.92,-0.254918,0.955993,-0.0161588,0.625278,9.99565
603,846979,7777.9,-0.234347,0.952231,-0.0213291,0.627381,9.9958
604,847056,7777.97,-0.242117,0.987984,0.00890021,0.6492,9.99582
605,847134,7778.01,-0.251356,0.973095,0.00988468,0.670241,9.99597
606,847212,7777.97,-0.22266,1.00001,-0.00425312,0.638362,9.99606
607,847290,7777.95,-0.21099,0.955991,0.0266384,0.634844,9.99608
608,847368,7777.96,-0.202973,0.968439,0.0156752,0.647897,9.99594
609,847445,7777.99,-0.226308,0.975521,-0.0167014,0.640631,9.99576
610,847523,7777.97,-0.174921,0.97419,0.0235542,0.640436,9.99549
611,847601,7777.99,-0.150156,0.965454,-0.00817201,0.668962,9.99558
612,847679,7777.97,-0.175613,0.9957,0.0204525,0.662025,9.99555
613,847756,7777.95,-0.149547,1.01092,-0.034926,0.671519,9.99564
614,847834,7777.96,-0.140081,0.944214,0.0168369,0.688975,9.99569
615,847912,7777.96,-0.129185,1.00123,0.00483803,0.65333,9.99555
616,847990,7777.97,-0.097414,0.994547,-0.0159144,0.641808,9.99545
617,848068,7777.99,-0.124856,1.00412,-0.00338872,0.656696,9.99571
618,848145,7778.02,-0.104033,0.993619,-0.0128892,0.653715,9.99549
619,848223,7778.04,-0.0839759,0.970435,-0.00633848,0.682397,9.99556
620,848301,7778.02,-0.0724414,0.991442,-0.00437331,0.686163,9.9959
621,848379,7778,-0.0698047,1.01108,-0.00715905,0.673365,9.99596
622,848456,7778.01,-0.0912279,1.00412,-0.00390848,0.698757,9.99567
623,848534,7778.01,-0.0203417,1.01123,0.00516957,0.708051,9.99566
624,848612,7778.02,-0.0314325,0.95854,0.00573978,0.690258,9.99582
625,848690,7777.99,-0.0490044,1.02957,-0.0426526,0.649431,9.99563
626,848767,7777.99,0.00155886,0.989358,0.0119192,0.613658,9.99561
627,848845,7777.96,-0.0392643,0.999493,0.0438071,0.623483,9.99575
628,848923,7777.97,0.00969316,1.02639,0.011644,0.612529,9.99574
629,849001,7778.01,-0.0122577,0.991474,0.0111043,0.61881,9.99565
630,849079,7778,0.0287265,0.985955,0.0111576,0.633191,9.9958
631,849156,7777.99,0.0657389,1.01528,-0.0163617,0.604113,9.9959
632,849234,7778.01,0.0355732,0.99302,0.025119,0.598979,9.99595
633,849312,7777.99,0.0300738,0.955232,0.000783699,0.586488,9.99603
634,849390,7778.01,0.031537,0.969014,-0.0239802,0.55807,9.99611
635,849467,7778.03,0.0569704,1.04374,0.00232672,0.547232,9.9963
636,849545,7778.01,0.0713554,1.00093,-0.0279639,0.522493,9.99618
637,849623,7777.98,0.0606125,1.01162,0.0441289,0.518654,9.99633
638,849701,7778,0.0971391,0.997595,0.0226659,0.510427,9.99626
639,849779,7777.97,0.151068,0.98675,0.0178943,0.516335,9.99622
640,849856,7777.96,0.130377,0.993953,0.015647,0.513978,9.99639
641,849934,7777.99,0.136211,1.02923,0.0412179,0.481936,9.99652
642,850012,7777.96,0.177498,0.990737,-0.0243554,0.467947,9.99617
643,850090,7777.96,0.155426,1.01696,-0.0284704,0.460391,9.99622
644,850167,7777.97,0.170739,0.961954,0.00584936,0.471567,9.99597
645,850245,7778.02,0.177866,0.989344,0.0124543,0.451508,9.99588
646,850323,7777.99,0.181725,1.00228,0.00447161,0.4327,9.99592
647,850401,7777.96,0.157815,0.962508,-0.0142533,0.448068,9.99633
648,850479,7777.98,0.22379,1.00192,-0.0266009,0.432129,9.99641
649,850556,7777.96,0.225898,0.974131,-0.0193296,0.396093,9.99644
650,850634,7777.96,0.225336,0.989207,0.00918149,0.390168,9.99641
651,850712,7777.93,0.224448,0.957946,-0.0246311,0.380317,9.99644
652,850790,7777.93,0.231925,0.97196,-0.0144629,0.378603,9.99664
653,850867,7777.93,0.276589,0.989588,0.0241491,0.357694,9.9968
654,850945,7777.91,0.250468,0.972035,-0.0182076,0.344605,9.99671
655,851023,7777.9,0.23194,0.945673,-0.0297426,0.372308,9.99653
656,851101,7777.9,0.270992,0.954698,0.00469235,0.387341,9.99625
657,851179,7777.92,0.28694,0.942847,-0.0147817,0.389325,9.99601
658,851256,7777.91,0.296039,0.946751,0.0227281,0.407408,9.99634
659,851334,7777.91,0.336483,0.968484,-0.00171931,0.398656,9.99629
660,851412,7777.92,0.317988,0.936413,0.00694257,0.411311,9.99672
661,851490,7777.94,0.316597,0.918751,-0.0281769,0.462701,9.99702
662,851567,7777.98,0.302521,0.932136,0.0254437,0.45769,9.99703
663,851645,7777.97,0.2961,0.928874,0.000676997,0.434344,9.99679
664,851723,7777.98,0.352185,0.943735,0.0122291,0.43136,9.99675
665,851801,7777.99,0.370021,0.916927,0.00702179,0.420134,9.99712
666,851879,7778,0.358515,0.938838,0.0179684,0.436648,9.99692
667,851956,7778,0.369057,0.970247,0.0382738,0.447477,9.99695
668,852034,7777.98,0.38566,0.920141,0.0381668,0.447466,9.99683
669,852112,7777.97,0.392855,0.905462,0.017364,0.484097,9.99663
670,852190,7777.96,0.40636,0.861923,-0.00545381,0.470855,9.99644
671,852267,7778.01,0.413977,0.924874,-0.00838935,0.491468,9.99619
672,852345,7778.04,0.44147,0.879454,-0.0409723,0.430246,9.99606
673,852423,7778.05,0.444791,0.924443,0.0139536,0.401883,9.99625
674,852501,7778.04,0.45599,0.90322,0.00871726,0.427242,9.99607
675,852579,7778.04,0.466988,0.907461,-0.0273761,0.439188,9.99619
676,852656,7777.99,0.485372,0.904679,0.021738,0.417657,9.99581
677,852734,7778,0.487281,0.862356,0.00448217,0.432493,9.99574
678,852812,7777.96,0.496544,0.949542,-0.00018983,0.419748,9.99573
679,852890,7777.97,0.493397,0.880326,-0.0109259,0.37948,9.99575
680,852968,7777.95,0.504214,0.86855,0.00545915,0.385695,9.99592
681,853045,7777.95,0.475542,0.858025,0.0102032,0.378893,9.99593
682,853123,7777.93,0.509996,0.906525,0.0135756,0.394135,9.9958
683,853201,7777.94,0.521809,0.840814,-0.0316752,0.397121,9.99583
684,853279,7777.96,0.543608,0.844278,-0.0271074,0.440715,9.99605
685,853357,7777.95,0.524224,0.845884,0.0292103,0.427331,9.99631
686,853434,7777.93,0.55801,0.866725,0.00557384,0.407553,9.99618
687,853512,7777.95,0.563731,0.842274,0.0142513,0.36949,9.99646
688,853590,7777.96,0.588067,0.807667,-0.0109408,0.343704,9.99639
689,853668,7777.98,0.572196,0.859707,-0.00614183,0.35674,9.99638
690,853745,7777.97,0.551567,0.822416,0.0021088,0.373667,9.99641
691,853823,7777.95,0.574383,0.831173,-0.00427916,0.367043,9.99664
